account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
1284,Brno - venkov,1997-07-02,monthly,1,NA,T,52512,4376,12,current,F,43000,15,NA,120420,1000
1285,Znojmo,1993-06-04,monthly,1,NA,F,NA,NA,NA,NA,NA,27500,15,NA,67301,300
1287,Jablonec n. Nisou,1995-03-04,monthly,1,NA,F,NA,NA,NA,NA,NA,23600,15,NA,101835,600
1288,Praha - zapad,1993-11-27,monthly,1,NA,F,NA,NA,NA,NA,NA,8400,15,NA,33701,600
1289,Olomouc,1996-07-07,monthly,1,NA,F,NA,NA,NA,NA,NA,47040,15,NA,93436,500
1291,Hl.m. Praha,1994-07-04,monthly,2,NA,F,NA,NA,NA,NA,NA,11000,15,NA,33091,600
1292,Beroun,1994-09-03,monthly,1,NA,F,NA,NA,NA,NA,NA,40160,15,NA,78251,1100
1293,Teplice,1996-09-03,monthly,1,NA,F,NA,NA,NA,NA,NA,28400,15,NA,76987,800
1294,Novy Jicin,1994-11-27,monthly,1,NA,F,NA,NA,NA,NA,NA,41700,15,NA,63568,300
1295,Cesky Krumlov,1994-10-28,monthly,1,NA,F,NA,NA,NA,NA,NA,5900,15,NA,33509,600
1296,Svitavy,1996-12-02,monthly,2,NA,F,NA,NA,NA,NA,NA,6550,15,NA,35638,800
1297,Karvina,1993-07-27,monthly,2,NA,F,NA,NA,NA,NA,NA,30560,15,NA,111189,400
1298,Melnik,1996-01-20,monthly,1,NA,F,NA,NA,NA,NA,NA,20100,15,NA,55965,400
1299,Hl.m. Praha,1993-06-21,monthly,1,NA,F,NA,NA,NA,NA,NA,7170,15,NA,31368,200
1301,Pisek,1994-09-15,monthly,1,NA,F,NA,NA,NA,NA,NA,30800,15,NA,68620,600
1302,Brno - venkov,1993-11-21,monthly,2,NA,F,NA,NA,NA,NA,NA,12050,15,NA,36916,800
1303,Cheb,1997-09-08,monthly,1,NA,F,NA,NA,NA,NA,NA,4800,15,NA,46502,1100
1304,Teplice,1996-04-27,monthly,1,1,F,NA,NA,NA,NA,NA,58000,15,3,131152,400
1305,Hodonin,1993-08-25,monthly,1,1,F,NA,NA,NA,NA,NA,37100,15,2,124052,400
1306,Hl.m. Praha,1995-03-22,monthly,1,NA,F,NA,NA,NA,NA,NA,19000,15,NA,56898,600
1307,Breclav,1994-12-05,monthly,1,NA,F,NA,NA,NA,NA,NA,20000,15,NA,36036,500
1308,Brno - mesto,1996-09-25,monthly,1,NA,F,NA,NA,NA,NA,NA,8800,15,NA,35251,400
1309,Hl.m. Praha,1995-04-15,monthly,1,1,F,NA,NA,NA,NA,NA,58000,15,5,114386,1000
1310,Hl.m. Praha,1996-02-22,monthly,1,NA,F,NA,NA,NA,NA,NA,17800,15,NA,36978,1100
1311,Prostejov,1996-01-03,monthly,2,NA,F,NA,NA,NA,NA,NA,29120,15,NA,46922,500
1312,Cheb,1994-10-15,monthly,1,NA,F,NA,NA,NA,NA,NA,18000,15,NA,38562,400
1313,Jicin,1997-10-01,monthly,1,NA,F,NA,NA,NA,NA,NA,62300,15,NA,165716,200
1314,Rychnov nad Kneznou,1993-12-03,monthly,1,1,F,NA,NA,NA,NA,NA,19400,15,3,83815,600
1315,Rakovnik,1995-04-17,monthly,1,NA,F,NA,NA,NA,NA,NA,9920,15,NA,53474,900
1316,Havlickuv Brod,1996-12-13,monthly,1,NA,F,NA,NA,NA,NA,NA,1830,15,NA,20754,300
1317,Breclav,1994-02-18,monthly,2,NA,F,NA,NA,NA,NA,NA,13250,15,NA,38887,1100
1318,Breclav,1997-12-22,monthly,1,NA,T,185544,5154,36,current,F,25400,15,NA,70888,200
1320,Jihlava,1996-11-18,monthly,1,NA,F,NA,NA,NA,NA,NA,23000,15,NA,58757,1000
1321,Prostejov,1997-03-27,monthly,1,NA,F,NA,NA,NA,NA,NA,6240,15,NA,34262,200
1322,Pelhrimov,1993-07-05,monthly,1,NA,F,NA,NA,NA,NA,NA,6550,15,NA,31305,200
1323,Hradec Kralove,1996-05-20,monthly,2,NA,F,NA,NA,NA,NA,NA,20200,15,NA,85936,600
1324,Havlickuv Brod,1996-11-05,monthly,2,NA,F,NA,NA,NA,NA,NA,21800,15,NA,75712,300
1325,Plzen - mesto,1996-08-08,monthly,2,NA,F,NA,NA,NA,NA,NA,3450,15,NA,24549,300
1326,Usti nad Orlici,1996-11-11,monthly,1,NA,F,NA,NA,NA,NA,NA,5600,15,NA,33782,800
1327,Znojmo,1994-08-24,monthly,1,NA,F,NA,NA,NA,NA,NA,34200,15,NA,91930,400
1328,Mlada Boleslav,1996-05-04,monthly,1,1,F,NA,NA,NA,NA,NA,45100,15,6,112300,1100
1329,Blansko,1996-09-16,monthly,2,NA,T,23520,1960,12,expired,F,11200,15,NA,44667,500
1330,Frydek - Mistek,1996-10-22,monthly,1,1,F,NA,NA,NA,NA,NA,58600,0,1,133568,-9373
1331,Kromeriz,1995-01-03,monthly,2,NA,F,NA,NA,NA,NA,NA,41900,15,NA,60793,600
1332,Kromeriz,1993-03-25,monthly,1,NA,F,NA,NA,NA,NA,NA,36000,15,NA,116646,300
1333,Tabor,1994-09-29,monthly,1,NA,F,NA,NA,NA,NA,NA,10500,15,NA,43098,300
1334,Ostrava - mesto,1993-05-14,monthly,1,NA,F,NA,NA,NA,NA,NA,17440,15,NA,42323,300
1335,Brno - mesto,1995-09-21,monthly,1,1,F,NA,NA,NA,NA,NA,29600,15,6,60946,200
1336,Kolin,1997-02-26,monthly,1,NA,F,NA,NA,NA,NA,NA,26700,15,NA,57296,300
1337,Cheb,1993-09-01,monthly,1,NA,F,NA,NA,NA,NA,NA,19600,15,NA,71903,500
1338,Ostrava - mesto,1993-01-11,monthly,2,NA,F,NA,NA,NA,NA,NA,61500,15,NA,157455,400
1339,Sumperk,1997-07-06,monthly,1,NA,F,NA,NA,NA,NA,NA,54500,15,NA,103302,900
1340,Usti nad Orlici,1997-10-28,monthly,1,NA,F,NA,NA,NA,NA,NA,6600,15,NA,30557,1000
1341,Liberec,1995-11-21,monthly,1,NA,F,NA,NA,NA,NA,NA,3540,15,NA,21610,1100
1342,Nymburk,1997-10-09,monthly,2,NA,F,NA,NA,NA,NA,NA,29100,15,NA,87446,700
1345,Plzen - sever,1993-10-19,monthly,2,1,F,NA,NA,NA,NA,NA,36480,15,38,87095,200
1346,Ostrava - mesto,1997-07-01,monthly,1,NA,F,NA,NA,NA,NA,NA,6800,15,NA,29869,400
1347,Mlada Boleslav,1996-11-24,monthly,1,NA,F,NA,NA,NA,NA,NA,3800,15,NA,16871,500
1348,Brno - venkov,1997-11-12,monthly,2,NA,F,NA,NA,NA,NA,NA,12100,15,NA,60347,300
1349,Prerov,1996-03-05,monthly,2,NA,F,NA,NA,NA,NA,NA,7900,15,NA,30698,700
1351,Teplice,1996-03-29,monthly,1,NA,F,NA,NA,NA,NA,NA,4920,15,NA,32946,300
1352,Hl.m. Praha,1994-09-23,monthly,1,NA,F,NA,NA,NA,NA,NA,35200,15,NA,88471,500
1353,Trutnov,1994-04-21,monthly,1,NA,F,NA,NA,NA,NA,NA,16700,15,NA,57363,700
1354,Tachov,1997-06-21,monthly,1,NA,F,NA,NA,NA,NA,NA,5500,15,NA,22864,1000
1355,Hl.m. Praha,1997-08-16,monthly,1,NA,F,NA,NA,NA,NA,NA,21100,15,NA,72658,1100
1356,Most,1997-02-01,monthly,1,NA,F,NA,NA,NA,NA,NA,21800,15,NA,36883,1000
1357,Breclav,1995-11-20,monthly,1,NA,F,NA,NA,NA,NA,NA,5730,15,NA,64822,900
1358,Most,1996-04-21,monthly,1,NA,F,NA,NA,NA,NA,NA,19700,15,NA,58737,500
1359,Mlada Boleslav,1993-12-02,monthly,1,NA,F,NA,NA,NA,NA,NA,2700,100,NA,71696,600
1360,Novy Jicin,1994-08-14,monthly,1,1,F,NA,NA,NA,NA,NA,27300,15,55,100726,700
1361,Nachod,1996-12-09,monthly,2,NA,F,NA,NA,NA,NA,NA,25600,15,NA,69347,1100
1362,Hl.m. Praha,1996-12-19,monthly,1,NA,F,NA,NA,NA,NA,NA,53200,15,NA,110286,1000
1363,Praha - zapad,1997-03-23,monthly,1,NA,F,NA,NA,NA,NA,NA,39840,15,NA,78381,1000
1365,Havlickuv Brod,1996-03-15,monthly,1,NA,F,NA,NA,NA,NA,NA,6180,15,NA,71921,300
1366,Prostejov,1993-02-24,monthly,1,NA,F,NA,NA,NA,NA,NA,7500,1,NA,41307,900
1367,Ostrava - mesto,1996-08-20,monthly,1,NA,F,NA,NA,NA,NA,NA,18200,15,NA,47715,800
1368,Domazlice,1996-12-12,monthly,1,NA,F,NA,NA,NA,NA,NA,41600,15,NA,133421,1100
1369,Ceska Lipa,1996-03-23,monthly,1,NA,F,NA,NA,NA,NA,NA,17120,15,NA,59593,400
1370,Usti nad Orlici,1996-09-25,monthly,1,NA,F,NA,NA,NA,NA,NA,11500,15,NA,49366,600
1371,Hl.m. Praha,1994-04-27,monthly,1,NA,F,NA,NA,NA,NA,NA,8100,15,NA,28667,400
1372,Hl.m. Praha,1993-03-16,monthly,1,NA,F,NA,NA,NA,NA,NA,30600,15,NA,111312,300
1373,Pardubice,1993-06-12,monthly,1,NA,F,NA,NA,NA,NA,NA,5790,15,NA,25193,500
1374,Blansko,1996-09-26,monthly,1,NA,T,389136,8107,48,current,F,61300,15,NA,126404,700
1375,Prachatice,1994-04-27,monthly,1,NA,T,45336,1889,24,expired,F,22000,15,NA,93209,800
1376,Zlin,1995-09-20,monthly,2,NA,F,NA,NA,NA,NA,NA,7700,15,NA,32149,700
1377,Hl.m. Praha,1996-09-25,monthly,2,NA,F,NA,NA,NA,NA,NA,3800,15,NA,20969,300
1378,Kromeriz,1993-03-04,monthly,1,1,F,NA,NA,NA,NA,NA,26600,15,5,114101,1100
1379,Pardubice,1997-10-01,monthly,1,1,F,NA,NA,NA,NA,NA,11200,15,3,50332,700
1380,Blansko,1996-02-19,monthly,1,NA,F,NA,NA,NA,NA,NA,24900,15,NA,85744,1100
1381,Hodonin,1993-11-01,monthly,2,NA,F,NA,NA,NA,NA,NA,5000,15,NA,28999,1000
1382,Rychnov nad Kneznou,1993-08-03,monthly,1,NA,F,NA,NA,NA,NA,NA,3700,15,NA,25243,800
1383,Praha - zapad,1996-04-15,monthly,1,NA,F,NA,NA,NA,NA,NA,8400,15,NA,50913,1000
1385,Blansko,1997-05-08,monthly,2,NA,F,NA,NA,NA,NA,NA,16200,15,NA,79028,1000
1387,Bruntal,1997-01-01,monthly,1,NA,F,NA,NA,NA,NA,NA,3800,200,NA,48892,1100
1388,Rokycany,1994-05-02,monthly,1,1,F,NA,NA,NA,NA,NA,40900,15,12,78299,700
1389,Chomutov,1997-08-05,monthly,1,NA,T,125472,5228,24,current,F,60900,15,NA,117375,800
1390,Jesenik,1996-12-30,monthly,1,NA,F,NA,NA,NA,NA,NA,22720,15,NA,47088,400
1391,Cesky Krumlov,1996-12-21,monthly,2,NA,F,NA,NA,NA,NA,NA,17500,15,NA,59291,600
1392,Prostejov,1993-04-28,monthly,1,NA,F,NA,NA,NA,NA,NA,57000,15,NA,124909,700
1393,Hl.m. Praha,1996-11-24,monthly,2,NA,F,NA,NA,NA,NA,NA,23840,15,NA,49045,600
1394,Ceska Lipa,1994-12-27,monthly,1,NA,F,NA,NA,NA,NA,NA,14450,15,NA,67266,600
1395,Hl.m. Praha,1995-11-21,monthly,1,NA,F,NA,NA,NA,NA,NA,16400,15,NA,51689,300
1396,Nachod,1996-06-26,monthly,1,1,F,NA,NA,NA,NA,NA,63200,15,2,128388,400
1397,Pelhrimov,1993-03-22,monthly,1,1,F,NA,NA,NA,NA,NA,35680,15,26,62010,700
1398,Uherske Hradiste,1994-08-18,monthly,1,NA,F,NA,NA,NA,NA,NA,6300,100,NA,48271,1000
1399,Jicin,1996-05-20,monthly,2,NA,F,NA,NA,NA,NA,NA,8960,13,NA,46881,800
1401,Hl.m. Praha,1993-08-12,monthly,1,NA,F,NA,NA,NA,NA,NA,14500,15,NA,51101,300
1402,Ostrava - mesto,1993-03-26,monthly,2,NA,F,NA,NA,NA,NA,NA,10000,15,NA,50569,400
1403,Pelhrimov,1995-11-02,monthly,1,NA,F,NA,NA,NA,NA,NA,13500,15,NA,54577,1000
1405,Blansko,1996-06-04,monthly,1,NA,F,NA,NA,NA,NA,NA,8790,15,NA,45833,400
1406,Svitavy,1994-03-04,monthly,2,NA,F,NA,NA,NA,NA,NA,12700,15,NA,33217,200
1408,Praha - vychod,1996-09-07,monthly,1,1,F,NA,NA,NA,NA,NA,37500,15,8,123851,200
1410,Ostrava - mesto,1993-09-11,monthly,1,NA,F,NA,NA,NA,NA,NA,29600,15,NA,109922,500
1411,Brno - mesto,1993-07-09,monthly,1,NA,F,NA,NA,NA,NA,NA,27400,15,NA,111266,600
1412,Zlin,1993-05-18,monthly,2,NA,F,NA,NA,NA,NA,NA,16700,15,NA,58495,1000
1413,Znojmo,1995-06-07,monthly,1,NA,F,NA,NA,NA,NA,NA,20400,15,NA,54186,1100
1414,Jihlava,1995-01-17,monthly,1,NA,F,NA,NA,NA,NA,NA,14300,15,NA,62180,600
1417,Prerov,1994-12-20,monthly,1,1,F,NA,NA,NA,NA,NA,25600,15,4,115548,200
1418,Jablonec n. Nisou,1997-02-09,monthly,1,NA,F,NA,NA,NA,NA,NA,11700,15,NA,47213,900
1419,Decin,1993-12-22,monthly,2,NA,F,NA,NA,NA,NA,NA,7600,15,NA,32613,400
1420,Frydek - Mistek,1995-06-08,monthly,1,NA,F,NA,NA,NA,NA,NA,10150,15,NA,42305,900
1421,Novy Jicin,1994-10-05,monthly,1,NA,F,NA,NA,NA,NA,NA,27400,15,NA,85739,1100
1422,Frydek - Mistek,1993-04-09,monthly,1,NA,F,NA,NA,NA,NA,NA,11000,15,NA,46671,400
1423,Sumperk,1995-09-08,monthly,2,NA,F,NA,NA,NA,NA,NA,7200,15,NA,37013,900
1424,Ceska Lipa,1997-05-20,monthly,2,NA,F,NA,NA,NA,NA,NA,18100,15,NA,57384,600
1425,Sumperk,1993-07-06,monthly,1,NA,F,NA,NA,NA,NA,NA,28000,15,NA,65817,900
1426,Teplice,1995-10-27,monthly,1,NA,F,NA,NA,NA,NA,NA,3440,15,NA,27655,200
1427,Pelhrimov,1995-10-08,monthly,1,NA,F,NA,NA,NA,NA,NA,23520,15,NA,76860,1000
1429,Hodonin,1993-07-30,monthly,1,NA,F,NA,NA,NA,NA,NA,4620,15,NA,33179,1100
1430,Plzen - mesto,1997-02-13,monthly,2,NA,F,NA,NA,NA,NA,NA,6000,1100,NA,22900,800
1431,Usti nad Labem,1996-06-11,monthly,1,1,F,NA,NA,NA,NA,NA,20800,15,18,60510,200
1432,Plzen - jih,1997-07-19,monthly,2,NA,F,NA,NA,NA,NA,NA,35000,15,NA,99393,1000
1434,Karvina,1997-08-08,monthly,1,NA,F,NA,NA,NA,NA,NA,3800,15,NA,24536,200
1435,Hl.m. Praha,1996-12-01,monthly,1,NA,F,NA,NA,NA,NA,NA,42240,15,NA,75328,800
1436,Beroun,1994-12-07,monthly,1,NA,F,NA,NA,NA,NA,NA,5300,15,NA,53825,500
1437,Svitavy,1995-01-13,monthly,1,NA,F,NA,NA,NA,NA,NA,8100,15,NA,32464,1000
1439,Praha - zapad,1996-01-27,monthly,2,NA,F,NA,NA,NA,NA,NA,2430,15,NA,21716,700
1440,Brno - venkov,1993-09-22,monthly,1,NA,F,NA,NA,NA,NA,NA,8580,15,NA,32004,500
1441,Svitavy,1994-10-25,monthly,1,NA,F,NA,NA,NA,NA,NA,6500,15,NA,45210,500
1442,Cheb,1993-05-23,monthly,1,NA,F,NA,NA,NA,NA,NA,36400,15,NA,65063,300
1443,Brno - mesto,1997-09-27,monthly,1,NA,F,NA,NA,NA,NA,NA,22300,15,NA,63015,700
1444,Karvina,1996-06-16,monthly,1,NA,F,NA,NA,NA,NA,NA,4560,15,NA,61180,700
1445,Prostejov,1996-03-16,monthly,1,NA,F,NA,NA,NA,NA,NA,7900,15,NA,40016,900
1446,Hodonin,1995-01-18,monthly,1,1,F,NA,NA,NA,NA,NA,17800,15,25,99182,1100
1447,Znojmo,1997-02-20,monthly,1,NA,T,100080,2085,48,current,F,14400,15,NA,48705,300
1448,Hl.m. Praha,1995-10-07,monthly,2,NA,F,NA,NA,NA,NA,NA,5100,200,NA,26516,1100
1449,Jablonec n. Nisou,1993-08-26,monthly,1,1,F,NA,NA,NA,NA,NA,27500,15,18,63166,800
1450,Vyskov,1996-04-07,monthly,1,1,F,NA,NA,NA,NA,NA,8650,15,10,53500,400
1451,Zlin,1993-06-24,monthly,1,NA,F,NA,NA,NA,NA,NA,8500,15,NA,36594,1000
1452,Jicin,1995-09-16,monthly,1,NA,F,NA,NA,NA,NA,NA,26800,15,NA,103890,500
1454,Nachod,1997-07-25,monthly,1,NA,F,NA,NA,NA,NA,NA,2300,900,NA,38500,300
1455,Zdar nad Sazavou,1996-01-03,monthly,1,NA,F,NA,NA,NA,NA,NA,30560,5,NA,45844,-1179
1456,Nymburk,1996-04-12,monthly,1,1,F,NA,NA,NA,NA,NA,64800,15,1,151395,1100
1458,Rokycany,1994-01-03,monthly,1,NA,F,NA,NA,NA,NA,NA,27900,15,NA,56474,700
1459,Pribram,1997-03-26,monthly,2,NA,F,NA,NA,NA,NA,NA,4300,15,NA,20338,900
1460,Brno - mesto,1996-11-29,monthly,1,NA,F,NA,NA,NA,NA,NA,3840,15,NA,31495,300
1461,Opava,1996-04-07,monthly,1,NA,F,NA,NA,NA,NA,NA,60700,15,NA,125462,800
1463,Ceska Lipa,1996-09-25,monthly,1,NA,F,NA,NA,NA,NA,NA,6840,15,NA,37023,1000
1464,Opava,1996-10-21,monthly,1,NA,F,NA,NA,NA,NA,NA,59200,15,NA,150867,300
1465,Sokolov,1995-06-08,monthly,1,NA,F,NA,NA,NA,NA,NA,7590,15,NA,45003,300
1467,Litomerice,1994-04-27,monthly,1,1,F,NA,NA,NA,NA,NA,20000,15,10,88107,800
1468,Brno - mesto,1993-10-11,monthly,1,NA,F,NA,NA,NA,NA,NA,5850,15,NA,29270,500
1469,Bruntal,1995-12-15,monthly,1,NA,F,NA,NA,NA,NA,NA,6400,15,NA,41264,1000
1470,Prachatice,1994-02-10,monthly,1,NA,F,NA,NA,NA,NA,NA,25800,15,NA,63311,1100
1471,Hl.m. Praha,1996-07-21,monthly,1,NA,F,NA,NA,NA,NA,NA,28600,12,NA,67180,1000
1472,Benesov,1995-07-20,monthly,1,NA,F,NA,NA,NA,NA,NA,9500,15,NA,46726,900
1473,Most,1996-04-16,monthly,1,NA,F,NA,NA,NA,NA,NA,6330,15,NA,21537,600
1474,Vyskov,1996-09-14,monthly,2,NA,F,NA,NA,NA,NA,NA,2695,15,NA,24734,900
1476,Trebic,1993-04-26,monthly,1,NA,F,NA,NA,NA,NA,NA,10900,15,NA,34665,200
1477,Hl.m. Praha,1993-02-08,monthly,1,NA,F,NA,NA,NA,NA,NA,7300,15,NA,25777,3151
1478,Kolin,1996-10-30,monthly,1,1,F,NA,NA,NA,NA,NA,55600,15,4,140296,900
1479,Brno - mesto,1995-04-04,monthly,1,NA,F,NA,NA,NA,NA,NA,5160,15,NA,34755,700
1481,Cesky Krumlov,1993-01-17,monthly,1,NA,F,NA,NA,NA,NA,NA,4290,15,NA,24502,1000
1482,Louny,1996-12-08,monthly,1,1,F,NA,NA,NA,NA,NA,24200,15,12,84762,500
1483,Praha - vychod,1996-01-09,monthly,2,NA,F,NA,NA,NA,NA,NA,30080,15,NA,62651,400
1484,Karvina,1996-09-23,monthly,1,NA,F,NA,NA,NA,NA,NA,6400,15,NA,38342,200
1485,Liberec,1993-10-03,monthly,1,1,F,NA,NA,NA,NA,NA,62800,15,18,178774,1000
1486,Vyskov,1996-01-15,monthly,1,1,F,NA,NA,NA,NA,NA,22600,15,6,73969,400
1487,Zdar nad Sazavou,1993-09-10,monthly,2,NA,F,NA,NA,NA,NA,NA,2900,15,NA,29262,1100
1488,Klatovy,1997-04-29,monthly,1,NA,F,NA,NA,NA,NA,NA,11600,15,NA,41614,700
1490,Kolin,1996-07-25,monthly,1,NA,F,NA,NA,NA,NA,NA,56800,15,NA,152999,200
1491,Pardubice,1997-06-11,monthly,2,1,F,NA,NA,NA,NA,NA,34880,15,6,57838,1000
1492,Karlovy Vary,1996-10-17,monthly,1,NA,F,NA,NA,NA,NA,NA,12400,15,NA,31499,800
1493,Usti nad Labem,1993-01-09,monthly,1,NA,F,NA,NA,NA,NA,NA,12750,15,NA,28795,200
1494,Hl.m. Praha,1997-10-08,monthly,1,1,F,NA,NA,NA,NA,NA,25400,15,2,84443,900
1495,Liberec,1993-11-01,monthly,2,1,F,NA,NA,NA,NA,NA,30600,15,22,92882,300
1496,Hodonin,1995-02-05,monthly,1,NA,F,NA,NA,NA,NA,NA,21500,15,NA,60020,400
1497,Hl.m. Praha,1993-07-16,monthly,1,NA,F,NA,NA,NA,NA,NA,18700,15,NA,43293,1000
1499,Pardubice,1993-11-28,monthly,2,NA,F,NA,NA,NA,NA,NA,20640,15,NA,73332,1000
1500,Hradec Kralove,1996-10-01,monthly,1,1,F,NA,NA,NA,NA,NA,25300,15,16,92593,1000
1501,Svitavy,1996-08-11,monthly,1,NA,F,NA,NA,NA,NA,NA,15400,15,NA,34677,500
1502,Hl.m. Praha,1996-10-02,monthly,1,NA,F,NA,NA,NA,NA,NA,48200,15,NA,116552,200
1503,Novy Jicin,1996-04-10,monthly,1,NA,F,NA,NA,NA,NA,NA,4500,15,NA,27526,300
1504,Hl.m. Praha,1996-08-26,monthly,1,NA,F,NA,NA,NA,NA,NA,29600,15,NA,74093,300
1505,Jesenik,1993-04-23,monthly,1,NA,F,NA,NA,NA,NA,NA,28600,3,NA,44075,-14146
1506,Trutnov,1997-10-13,monthly,1,NA,F,NA,NA,NA,NA,NA,11600,15,NA,28502,500
1507,Jablonec n. Nisou,1993-08-03,monthly,2,1,F,NA,NA,NA,NA,NA,46720,15,2,99631,800
1508,Jesenik,1996-01-22,monthly,1,NA,F,NA,NA,NA,NA,NA,66300,15,NA,116544,500
1509,Trutnov,1994-05-19,monthly,1,NA,F,NA,NA,NA,NA,NA,15400,15,NA,49251,600
1510,Decin,1996-03-11,monthly,1,NA,F,NA,NA,NA,NA,NA,38720,15,NA,70943,700
1512,Hl.m. Praha,1994-01-08,monthly,1,NA,F,NA,NA,NA,NA,NA,17800,15,NA,68866,900
1513,Sokolov,1993-08-23,monthly,1,1,F,NA,NA,NA,NA,NA,19000,15,7,86165,500
1514,Melnik,1997-07-01,monthly,2,NA,F,NA,NA,NA,NA,NA,4800,15,NA,30657,900
1515,Praha - zapad,1993-06-11,monthly,1,1,F,NA,NA,NA,NA,NA,27600,15,1,92576,400
1516,Bruntal,1993-10-08,monthly,2,NA,F,NA,NA,NA,NA,NA,7860,15,NA,40723,500
1517,Kolin,1996-08-24,monthly,2,NA,F,NA,NA,NA,NA,NA,4700,15,NA,27014,700
1518,Bruntal,1993-04-21,monthly,1,NA,F,NA,NA,NA,NA,NA,27700,15,NA,116699,200
1519,Nymburk,1995-06-14,monthly,1,1,F,NA,NA,NA,NA,NA,22720,15,24,106093,700
1520,Rychnov nad Kneznou,1995-08-08,monthly,1,NA,F,NA,NA,NA,NA,NA,5600,15,NA,44901,300
1521,Ostrava - mesto,1996-04-04,monthly,2,NA,F,NA,NA,NA,NA,NA,4300,15,NA,26462,900
1522,Rychnov nad Kneznou,1997-08-02,monthly,1,NA,F,NA,NA,NA,NA,NA,18100,15,NA,88312,800
1524,Kutna Hora,1997-02-20,monthly,1,NA,F,NA,NA,NA,NA,NA,4400,15,NA,21764,1100
1525,Hodonin,1996-09-05,monthly,1,NA,F,NA,NA,NA,NA,NA,6500,15,NA,26268,300
1526,Usti nad Orlici,1995-01-22,monthly,1,1,F,NA,NA,NA,NA,NA,7700,15,15,83109,200
1528,Svitavy,1996-06-08,monthly,1,NA,T,191088,3981,48,current,F,29120,15,NA,70986,500
1529,Hl.m. Praha,1996-04-28,monthly,1,NA,F,NA,NA,NA,NA,NA,6300,15,NA,30788,600
1530,Karvina,1995-05-27,monthly,1,NA,F,NA,NA,NA,NA,NA,8800,15,NA,32114,900
1532,Brno - mesto,1996-09-19,monthly,2,NA,F,NA,NA,NA,NA,NA,43520,15,NA,97381,700
1534,Hl.m. Praha,1993-05-24,monthly,1,NA,F,NA,NA,NA,NA,NA,25440,15,NA,61057,900
1535,Nachod,1993-03-20,monthly,1,1,F,NA,NA,NA,NA,NA,14080,15,23,77219,200
1537,Brno - mesto,1997-06-06,monthly,1,NA,F,NA,NA,NA,NA,NA,34400,15,NA,74556,200
1538,Domazlice,1996-09-20,monthly,2,1,F,NA,NA,NA,NA,NA,63800,15,NA,161078,800
1540,Hl.m. Praha,1995-03-29,monthly,1,NA,F,NA,NA,NA,NA,NA,23500,15,NA,105377,500
1541,Prostejov,1996-10-18,monthly,1,NA,F,NA,NA,NA,NA,NA,38200,15,NA,100581,900
1542,Hl.m. Praha,1996-04-25,monthly,2,NA,F,NA,NA,NA,NA,NA,20900,15,NA,33943,1000
1543,Hl.m. Praha,1996-04-14,monthly,1,NA,F,NA,NA,NA,NA,NA,43300,15,NA,67087,1100
1544,Jesenik,1993-07-14,monthly,2,NA,F,NA,NA,NA,NA,NA,26240,15,NA,72852,1100
1545,Hl.m. Praha,1993-03-08,monthly,1,NA,F,NA,NA,NA,NA,NA,59100,15,NA,142687,200
1546,Cesky Krumlov,1996-11-20,monthly,1,NA,F,NA,NA,NA,NA,NA,8900,15,NA,35058,800
1547,Olomouc,1993-09-14,monthly,1,1,F,NA,NA,NA,NA,NA,68200,15,34,98055,700
1548,Pardubice,1995-01-27,monthly,2,NA,F,NA,NA,NA,NA,NA,4900,15,NA,24310,800
1549,Tabor,1996-11-21,monthly,1,NA,F,NA,NA,NA,NA,NA,25800,15,NA,70618,500
1550,Hl.m. Praha,1996-04-15,monthly,1,NA,F,NA,NA,NA,NA,NA,9800,15,NA,40932,500
1551,Olomouc,1997-06-18,monthly,2,NA,F,NA,NA,NA,NA,NA,8350,15,NA,35958,1100
1552,Pisek,1994-01-02,monthly,1,1,F,NA,NA,NA,NA,NA,29700,15,9,97543,500
1553,Kromeriz,1996-12-21,monthly,1,NA,F,NA,NA,NA,NA,NA,27500,15,NA,65092,1000
1554,Pardubice,1994-11-15,monthly,1,1,F,NA,NA,NA,NA,NA,35680,15,21,67698,300
1555,Chomutov,1996-11-10,monthly,1,1,F,NA,NA,NA,NA,NA,5900,15,3,50964,1100
1556,Brno - mesto,1996-09-15,monthly,1,NA,F,NA,NA,NA,NA,NA,11400,15,NA,60299,600
1557,Zdar nad Sazavou,1996-12-13,monthly,1,NA,F,NA,NA,NA,NA,NA,9000,15,NA,50578,700
1558,Ceska Lipa,1996-10-06,monthly,1,NA,F,NA,NA,NA,NA,NA,10900,15,NA,34221,600
1559,Ceske Budejovice,1994-10-08,monthly,1,1,F,NA,NA,NA,NA,NA,43840,15,22,91251,22823
1560,Uherske Hradiste,1997-04-14,monthly,1,NA,F,NA,NA,NA,NA,NA,7600,15,NA,49513,1000
1561,Zdar nad Sazavou,1995-04-01,monthly,2,NA,F,NA,NA,NA,NA,NA,8550,15,NA,56597,600
1562,Hl.m. Praha,1995-08-30,monthly,1,NA,F,NA,NA,NA,NA,NA,7170,15,NA,24762,600
1563,Pardubice,1996-08-14,monthly,1,NA,F,NA,NA,NA,NA,NA,3900,100,NA,18000,900
1564,Rychnov nad Kneznou,1996-03-05,monthly,1,NA,F,NA,NA,NA,NA,NA,19300,15,NA,56948,1000
